timestamp_press,timestamp_release,key_code,key_char,hold_time,latency
1748796269041912,1748796269094933,'k',k,53.02,20.06
1748796269410291,1748796269489718,'j',j,79.43,315.36
1748796269656617,1748796269722813,'n',n,66.2,166.9
1748796269785989,1748796269868258,'j',j,82.27,63.18
1748796269920630,1748796269993592,'q',q,72.96,52.37
1748796270266829,1748796270346375,'b',b,79.55,273.24
1748796270557587,1748796270642816,'l',l,85.23,211.21
1748796270798898,1748796270880134,'j',j,81.24,156.08
1748796270966238,1748796271046764,'h',h,80.53,86.1
1748796271471431,1748796271610532,'=',=,139.1,424.67
1748796271760184,1748796271811582,"','",",",51.4,149.65
1748796271925379,1748796271989442,'h',h,64.06,113.8
1748796272059535,1748796272124688,'j',j,65.15,70.09
1748796272217419,1748796272289202,'n',n,71.78,92.73
1748796272350903,1748796272454057,'j',j,103.15,61.7
1748796272456793,1748796272550526,'q',q,93.73,2.74
1748796278113475,1748796278189341,'?',?,75.87,5562.95
1748796278390156,1748796278476925,'b',b,86.77,200.82
1748796278625110,1748796278729303,'t',t,104.19,148.19
1748796278836254,1748796278963656,'v',v,127.4,106.95
1748796278940393,1748796279042008,'e',e,101.61,-23.26
1748796279174223,1748796279209866,'y',y,35.64,132.22
1748796279297404,1748796279403998,'t',t,106.59,87.54
1748796279708841,1748796279794046,'[',[,85.2,304.84
1748796279939669,1748796279997508,'j',j,57.84,145.62
1748796280079230,1748796280158063,'n',n,78.83,81.72
1748796280170149,1748796280231884,'t',t,61.74,12.09
1748796280256473,1748796280318479,'k',k,62.01,24.59
1748796280380659,1748796280449048,'j',j,68.39,62.18
1748796280483906,1748796280558504,'c',c,74.6,34.86
1748796280562204,1748796280645924,'m',m,83.72,3.7
1748796280828222,1748796280928108,'e',e,99.89,182.3
1748796281120721,1748796281155834,'[',[,35.11,192.61
1748796281429760,1748796281480133,'j',j,50.37,273.93
1748796281575175,1748796281664249,'l',l,89.07,95.04
1748796281677194,1748796281771354,'b',b,94.16,12.94
1748796281788737,1748796281855093,'n',n,66.36,17.38
1748796281915114,1748796282008289,'m',m,93.18,60.02
1748796282218665,1748796282301551,'/',/,82.89,210.38
1748796279174223,1748796282971482,'y',y,3797.26,-3127.33
1748796283005932,1748796283087223,'j',j,81.29,34.45
1748796283220121,1748796283305411,'j',j,85.29,132.9
1748796283341892,1748796283413120,'y',y,71.23,36.48
1748796283742013,1748796283842617,'p',p,100.6,328.89
1748796283942395,1748796284019753,'y',y,77.36,99.78
1748796284129895,1748796284214211,'f',f,84.32,110.14
1748796284263192,1748796284355132,'k',k,91.94,48.98
1748796284610531,1748796284676414,'x',x,65.88,255.4
1748796284678809,1748796284725283,'n',n,46.47,2.39
1748796284790202,1748796284869571,'j',j,79.37,64.92
1748796285057940,1748796285128572,'g',g,70.63,188.37
1748796285165195,1748796285240758,'h',h,75.56,36.62
1748796285265402,1748796285330937,'b',b,65.54,24.64
1748796285564170,1748796285618062,'r',r,53.89,233.23
1748796285697878,1748796285763036,'k',k,65.16,79.82
1748796285852611,1748796285950968,'.',.,98.36,89.57
1748796285989800,1748796286077955,'x',x,88.15,38.83
1748796286118261,1748796286194672,'t',t,76.41,40.31
1748796286282830,1748796286362747,'y',y,79.92,88.16
1748796286391307,1748796286457661,'b',b,66.35,28.56
1748796286480820,1748796286556667,'t',t,75.85,23.16
1748796287073240,1748796287163216,'p',p,89.98,516.57
1748796287203647,1748796287280371,'f',f,76.72,40.43
1748796288012417,1748796288087685,'r',r,75.27,732.05
1748796288286899,1748796288333494,'k',k,46.59,199.21
1748796288442694,1748796288519986,'.',.,77.29,109.2
1748796288544393,1748796288618185,'x',x,73.79,24.41
1748796288662445,1748796288737522,'t',t,75.08,44.26
1748796288829441,1748796288900147,'y',y,70.71,91.92
1748796288976664,1748796289060509,'n',n,83.84,76.52
1748796289519672,1748796289606491,'n',n,86.82,459.16
1748796289610673,1748796289736012,'c',c,125.34,4.18
1748796289689017,1748796289804445,'z',z,115.43,-47.0
1748796291352547,1748796291428835,'f',f,76.29,1548.1
1748796291539965,1748796291607752,'t',t,67.79,111.13
1748796291644582,1748796291716097,'n',n,71.52,36.83
1748796291769267,1748796291889434,'c',c,120.17,53.17
1748796291855869,1748796291998753,'z',z,142.88,-33.57
1748796292161572,1748796292219879,'y',y,58.31,162.82
1748796292295698,1748796292388134,'t',t,92.44,75.82
1748796292658239,1748796292734124,'d',d,75.88,270.11
1748796292937465,1748796293003652,'n',n,66.19,203.34
1748796293065116,1748796293143715,'j',j,78.6,61.46
1748796293154610,1748796293238551,'v',v,83.94,10.89
1748796293494141,1748796293567109,'?',?,72.97,255.59
1748796293759755,1748796293861304,'x',x,101.55,192.65
1748796293871782,1748796293981922,'n',n,110.14,10.48
1748796293943566,1748796294043553,'j',j,99.99,-38.36
1748796294178150,1748796294276030,"','",",",97.88,134.6
1748796294322437,1748796294411387,'s',s,88.95,46.41
1748796294529992,1748796294630472,'y',y,100.48,118.61
1748796294727881,1748796294820987,'f',f,93.11,97.41
1748796294901599,1748796294984056,'q',q,82.46,80.61
1748796295096903,1748796295172565,'n',n,75.66,112.85
1748796295244908,1748796295336387,'b',b,91.48,72.34
1748796295592179,1748796295663094,'y',y,70.92,255.79
1748796295688342,1748796295756451,'j',j,68.11,25.25
1748796295827955,1748796295935619,'d',d,107.66,71.5
1748796295958324,1748796296048105,'j',j,89.78,22.71
1748796296091931,1748796296181477,'t',t,89.55,43.83
1748796296495276,1748796296565195,'v',v,69.92,313.8
1748796296668199,1748796296743324,'t',t,75.12,103.0
1748796296800549,1748796296870727,'n',n,70.18,57.23
1748796296961455,1748796297039031,'j',j,77.58,90.73
1748796297483657,1748796297555534,'c',c,71.88,444.63
1748796297565087,1748796297638713,'n',n,73.63,9.55
1748796297698980,1748796297800986,'j',j,102.01,60.27
1748796299437444,1748796299508442,'y',y,71.0,1636.46
1748796299526527,1748796299615133,'j',j,88.61,18.08
1748796299885570,1748796299962557,'b',b,76.99,270.44
1748796300139366,1748796300213162,'d',d,73.8,176.81
1748796300280585,1748796300343962,'n',n,63.38,67.42
1748796300401705,1748796300496006,'j',j,94.3,57.74
1748796300638756,1748796300726604,'v',v,87.85,142.75
1748796301047187,1748796301084483,'x',x,37.3,320.58
1748796301093999,1748796301151013,'n',n,57.01,9.52
1748796301225448,1748796301289803,'j',j,64.35,74.43
1748796301382677,1748796301458885,"','",",",76.21,92.87
1748796301495773,1748796301585255,'s',s,89.48,36.89
1748796302103307,1748796302195387,'d',d,92.08,518.05
1748796302318758,1748796302372364,'t',t,53.61,123.37
1748796302407483,1748796302489696,'h',h,82.21,35.12
1748796302532245,1748796302612773,'y',y,80.53,42.55
1748796302624274,1748796302712031,'e',e,87.76,11.5
1748796302753019,1748796302808892,'n',n,55.87,40.99
1748796302891149,1748796302972167,'m',m,81.02,82.26
1748796302979834,1748796303087162,'c',c,107.33,7.67
1748796303050215,1748796303167384,'z',z,117.17,-36.95
1748796303467184,1748796303536267,'l',l,69.08,299.8
1748796303631579,1748796303693205,'j',j,61.63,95.31
1748796303716033,1748796303801526,'v',v,85.49,22.83
1748796303805164,1748796303871813,'j',j,66.65,3.64
1748796303889841,1748796303997617,'q',q,107.78,18.03
1748796304138837,1748796304216634,'b',b,77.8,141.22
1748796304383091,1748796304459879,'g',g,76.79,166.46
1748796304478453,1748796304542582,'j',j,64.13,18.57
1748796304603779,1748796304691034,'c',c,87.25,61.2
1748796304807241,1748796304887780,'v',v,80.54,116.21
1748796304893316,1748796304942355,'j',j,49.04,5.54
1748796305016161,1748796305085485,'n',n,69.32,73.81
1748796305149802,1748796305229557,'h',h,79.76,64.32
1748796305258596,1748796305335398,'t',t,76.8,29.04
1748796305336916,1748796305414904,'n',n,77.99,1.52
1748796305478397,1748796305562050,'m',m,83.65,63.49
1748796305825491,1748796305891863,'y',y,66.37,263.44
1748796305986734,1748796306082378,'f',f,95.64,94.87
1748796306231299,1748796306303447,'g',g,72.15,148.92
1748796306324606,1748796306408074,'h',h,83.47,21.16
1748796306469953,1748796306520747,'b',b,50.79,61.88
1748796306765788,1748796306871691,'d',d,105.9,245.04
1748796306835745,1748796306943463,'s',s,107.72,-35.95
1748796307043383,1748796307134621,'x',x,91.24,99.92
1748796307217785,1748796307312231,'y',y,94.45,83.16
1748796307419943,1748796307526343,'s',s,106.4,107.71
1748796307622179,1748796307666565,'y',y,44.39,95.84
1748796308813662,1748796308920698,'t',t,107.04,1147.1
1748796309288080,1748796309373328,'d',d,85.25,367.38
1748796309469132,1748796309548060,'t',t,78.93,95.8
1748796309572260,1748796309641470,'o',o,69.21,24.2
1748796309689277,1748796309760085,'b',b,70.81,47.81
1748796311220761,1748796311294010,'l',l,73.25,1460.68
1748796311375817,1748796311477551,'h',h,101.73,81.81
1748796311479684,1748796311554145,'e',e,74.46,2.13
1748796311603660,1748796311666715,'u',u,63.06,49.51
1748796311717258,1748796311797287,'b',b,80.03,50.54
1748796311924583,1748796312027215,'v',v,102.63,127.3
1748796312153317,1748796312243547,'b',b,90.23,126.1
1748796312608006,1748796312664333,'u',u,56.33,364.46
1748796312779055,1748796312852659,'k',k,73.6,114.72
1748796312859140,1748796312920102,'f',f,60.96,6.48
1748796313003600,1748796313072106,'p',p,68.51,83.5
1748796313113574,1748796313180198,'f',f,66.62,41.47
1748796313311786,1748796313381049,'v',v,69.26,131.59
1748796313470964,1748796313549882,'b',b,78.92,89.91
1748796316088276,1748796316134385,'y',y,46.11,2538.39
1748796316206081,1748796316312572,'f',f,106.49,71.7
1748796316587454,1748796316639502,'j',j,52.05,274.88
1748796316757419,1748796316839721,"','",",",82.3,117.92
1748796317419393,1748796317480991,'h',h,61.6,579.67
1748796317646023,1748796317743640,'f',f,97.62,165.03
1748796317769343,1748796317852193,'n',n,82.85,25.7
1748796317912518,1748796317992227,'y',y,79.71,60.33
1748796317994826,1748796318065080,'j',j,70.25,2.6
1748796318139889,1748796318235653,'v',v,95.76,74.81
1748796318584687,1748796318671100,'g',g,86.41,349.03
1748796318736540,1748796318844976,'e',e,108.44,65.44
1748796318918477,1748796318992868,'n',n,74.39,73.5
1748796319068128,1748796319156710,'b',b,88.58,75.26
1748796321705215,1748796321772024,'j',j,66.81,2548.51
1748796321775528,1748796321865677,'y',y,90.15,3.5
1748796322026731,1748796322087508,'h',h,60.78,161.05
1748796322156606,1748796322248529,'f',f,91.92,69.1
1748796322457152,1748796322527158,'p',p,70.01,208.62
1748796322700246,1748796322767472,'v',v,67.23,173.09
1748796322858976,1748796322956453,'s',s,97.48,91.5
1748796322987940,1748796323058441,'i',i,70.5,31.49
1748796323133846,1748796323237194,'k',k,103.35,75.41
1748796323238282,1748796323303435,'z',z,65.15,1.09
1748796323326927,1748796323412763,'k',k,85.84,23.49
1748796323915168,1748796323999157,'j',j,83.99,502.4
1748796324124703,1748796324196023,'n',n,71.32,125.55
1748796324273200,1748796324335980,'j',j,62.78,77.18
1748796324366795,1748796324456311,'v',v,89.52,30.82
1748796324648981,1748796324741055,'x',x,92.07,192.67
1748796324748597,1748796324811643,'n',n,63.05,7.54
1748796324874130,1748796324927473,'j',j,53.34,62.49
1748796325101565,1748796325186715,'e',e,85.15,174.09
1748796325763329,1748796325856975,'c',c,93.65,576.61
1748796326341062,1748796326406086,'k',k,65.02,484.09
1748796327124382,1748796327200204,'s',s,75.82,718.3
1748796327278020,1748796327355092,'i',i,77.07,77.82
1748796327394810,1748796327451221,'f',f,56.41,39.72
1748796327484985,1748796327567726,'k',k,82.74,33.76
1748796327734171,1748796327822841,'b',b,88.67,166.45
1748796327996726,1748796328099463,'e',e,102.74,173.88
1748796328213108,1748796328302365,'d',d,89.26,113.65
1748796328531900,1748796328603477,'l',l,71.58,229.53
1748796329006117,1748796329038628,'b',b,32.51,402.64
1748796329825459,1748796329896303,'b',b,70.84,786.83
1748796329919256,1748796329999038,'l',l,79.78,22.95
1748796330028164,1748796330106821,'t',t,78.66,29.13
1748796330145119,1748796330226414,'k',k,81.3,38.3
1748796331294487,1748796331358099,'l',l,63.61,1068.07
1748796331392681,1748796331456547,'t',t,63.87,34.58
1748796331474930,1748796331554212,'k',k,79.28,18.38
1748796335772812,1748796335868170,'t',t,95.36,4218.6
1748796335985153,1748796336121884,'v',v,136.73,116.98
1748796336076682,1748796336209026,'e',e,132.34,-45.2
1748796336319043,1748796336437774,'r',r,118.73,110.02
1748796336493973,1748796336607966,'f',f,113.99,56.2
1748796336680572,1748796336804636,'p',p,124.06,72.61
1748796336810632,1748796336899718,'f',f,89.09,6.0
1748796336956209,1748796337010320,'k',k,54.11,56.49
1748796337096050,1748796337182772,'j',j,86.72,85.73
1748796337227355,1748796337312971,'c',c,85.62,44.58
1748796337333671,1748796337416702,'m',m,83.03,20.7
1748796337711175,1748796337782847,'x',x,71.67,294.47
1748796337787435,1748796337826899,'n',n,39.46,4.59
1748796337907153,1748796337979393,'j',j,72.24,80.25
1748796338070777,1748796338173443,'j',j,102.67,91.38
1748796338211932,1748796338302878,'y',y,90.95,38.49
1748796338667833,1748796338748174,'c',c,80.34,364.95
1748796338795840,1748796338859645,'n',n,63.8,47.67
1748796338900857,1748796338971713,'f',f,70.86,41.21
1748796339014753,1748796339084166,'k',k,69.41,43.04
1748796339373760,1748796339439887,'x',x,66.13,289.59
1748796339459488,1748796339542647,'e',e,83.16,19.6
1748796339676248,1748796339748845,'n',n,72.6,133.6
1748796339824705,1748796339918355,'m',m,93.65,75.86
1748796340391198,1748796340478057,"','",",",86.86,472.84
1748796340681438,1748796340735697,'j',j,54.26,203.38
1748796340829066,1748796340905268,'k',k,76.2,93.37
1748796340948523,1748796340993319,'t',t,44.8,43.25
1748796341091514,1748796341187380,'t',t,95.87,98.2
1748796341523826,1748796341613132,'d',d,89.31,336.45
1748796341712462,1748796341766050,'y',y,53.59,99.33
1748796341806296,1748796341896874,'b',b,90.58,40.25
1748796341999802,1748796342062186,'v',v,62.38,102.93
1748796342147428,1748796342217743,'f',f,70.32,85.24
1748796342237823,1748796342310356,'n',n,72.53,20.08
1748796342347288,1748796342408906,'t',t,61.62,36.93
1748796342417106,1748796342483562,'k',k,66.46,8.2
1748796342551787,1748796342653276,'m',m,101.49,68.22
1748796342641005,1748796342717728,'y',y,76.72,-12.27
1748796342816761,1748796342914730,'s',s,97.97,99.03
1748796343015390,1748796343106465,'v',v,91.07,100.66
1748796343804858,1748796343891034,'x',x,86.18,698.39
1748796343961177,1748796344056017,'e',e,94.84,70.14
1748796344084583,1748796344153478,'n',n,68.89,28.57
1748796344218388,1748796344310189,'m',m,91.8,64.91
1748796344472240,1748796344552644,"','",",",80.4,162.05
1748796344655665,1748796344725805,'j',j,70.14,103.02
1748796344796794,1748796344880030,'k',k,83.24,70.99
1748796344882553,1748796344915836,'t',t,33.28,2.52
1748796345006759,1748796345081203,'t',t,74.44,90.92
1748796345245062,1748796345333424,'n',n,88.36,163.86
1748796345344751,1748796345409593,'t',t,64.84,11.33
1748796345484976,1748796345568109,'h',h,83.13,75.38
1748796345619497,1748796345686105,'g',g,66.61,51.39
1748796345783081,1748796345843700,'t',t,60.62,96.98
1748796345965302,1748796346035674,'k',k,70.37,121.6
1748796346092097,1748796346185322,'b',b,93.23,56.42
1748796346342600,1748796346484030,'d',d,141.43,157.28
1748796346458903,1748796346553380,'s',s,94.48,-25.13
1748796346687885,1748796346761794,'v',v,73.91,134.51
1748796347506539,1748796347607664,'x',x,101.13,744.74
1748796347638336,1748796347738386,'e',e,100.05,30.67
1748796347769114,1748796347836105,'n',n,66.99,30.73
1748796347909599,1748796348009216,'m',m,99.62,73.49
1748796348216269,1748796348308332,"','",",",92.06,207.05
1748796348397811,1748796348455609,'j',j,57.8,89.48
1748796348538195,1748796348620297,'k',k,82.1,82.59
1748796348606580,1748796348665305,'t',t,58.73,-13.72
1748796348745399,1748796348850239,'t',t,104.84,80.09
1748796348998507,1748796349085018,'j',j,86.51,148.27
1748796349172310,1748796349284270,'n',n,111.96,87.29
1748796349531914,1748796349616253,'r',r,84.34,247.64
1748796349637938,1748796349713273,'h',h,75.34,21.68
1748796349782006,1748796349865237,'s',s,83.23,68.73
1748796349876275,1748796349975714,'n',n,99.44,11.04
1748796350106544,1748796350200704,'s',s,94.16,130.83
1748796350465091,1748796350529520,'v',v,64.43,264.39
1748796350624917,1748796350705711,'b',b,80.79,95.4
1748796351513413,1748796351595884,'v',v,82.47,807.7
1748796351691486,1748796351771411,'b',b,79.92,95.6
1748796351825442,1748796351889545,'h',h,64.1,54.03
1748796351940020,1748796352016161,'e',e,76.14,50.48
1748796365979017,1748796366089524,'j',j,110.51,13962.86
1748796366138284,1748796366244423,'y',y,106.14,48.76
1748796366444634,1748796366542295,'g',g,97.66,200.21
1748796366530022,1748796366620804,'j',j,90.78,-12.27
1748796366882825,1748796366983760,'y',y,100.93,262.02
1748796367034870,1748796367116661,'b',b,81.79,51.11
1748796367227662,1748796367329202,'v',v,101.54,111.0
1748796367539937,1748796367618282,'f',f,78.35,210.73
1748796367642689,1748796367715174,'k',k,72.49,24.41
1748796368032025,1748796368103428,'x',x,71.4,316.85
1748796368091779,1748796368144276,'n',n,52.5,-11.65
1748796368224978,1748796368297973,'j',j,72.99,80.7
1748796368396945,1748796368476871,'r',r,79.93,98.97
1748796368572199,1748796368676522,'f',f,104.32,95.33
1748796368756225,1748796368843101,';',;,86.88,79.7
1748796368917204,1748796369010883,'l',l,93.68,74.1
1748796369014023,1748796369155596,'s',s,141.57,3.14
1748796369070251,1748796369182771,'q',q,112.52,-85.34
1748796369536550,1748796369624860,'l',l,88.31,353.78
1748796369634111,1748796369696615,'t',t,62.5,9.25
1748796369785299,1748796369867614,'y',y,82.31,88.68
1748796369885359,1748796369958917,'m',m,73.56,17.75
1748796370358482,1748796370456593,"""'""",',98.11,399.56
1748796370529779,1748796370604617,'n',n,74.84,73.19
1748796370632255,1748796370718465,'j',j,86.21,27.64
1748796371158304,1748796371244557,'d',d,86.25,439.84
1748796371260869,1748796371321823,'j',j,60.95,16.31
1748796371655602,1748796371725105,'p',p,69.5,333.78
1748796371923091,1748796372005491,'v',v,82.4,197.99
1748796372030176,1748796372095319,'j',j,65.14,24.69
1748796372232836,1748796372318029,';',;,85.19,137.52
1748796372378724,1748796372452402,'y',y,73.68,60.69
1748796372479518,1748796372545203,'j',j,65.68,27.12
1748796372620198,1748796372699156,'c',c,78.96,75.0
1748796372708004,1748796372789144,'n',n,81.14,8.85
1748796372855875,1748796372942261,'m',m,86.39,66.73
1748796373630837,1748796373737017,'e',e,106.18,688.58
1748796373934823,1748796374007134,'p',p,72.31,197.81
1748796374065136,1748796374139440,'y',y,74.3,58.0
1748796374233628,1748796374325366,'f',f,91.74,94.19
1748796374331309,1748796374387659,'n',n,56.35,5.94
1748796374468330,1748796374552297,'m',m,83.97,80.67
1748796374650045,1748796374719702,'x',x,69.66,97.75
1748796374693352,1748796374759312,'n',n,65.96,-26.35
1748796374829396,1748796374913479,'j',j,84.08,70.08
1748796375013115,1748796375069204,'n',n,56.09,99.64
1748796375138097,1748796375240624,'j',j,102.53,68.89
1748796375549376,1748796375625916,'y',y,76.54,308.75
1748796375665785,1748796375723720,'j',j,57.94,39.87
1748796375775806,1748796375859861,'d',d,84.06,52.09
1748796375867292,1748796375943914,'j',j,76.62,7.43
1748796375984122,1748796376073232,'t',t,89.11,40.21
1748796376522762,1748796376599253,'d',d,76.49,449.53
1748796376720218,1748796376792178,'c',c,71.96,120.97
1748796376816255,1748796376895968,'n',n,79.71,24.08
1748796376967095,1748796377041131,'h',h,74.04,71.13
1748796377045246,1748796377087902,'t',t,42.66,4.12
1748796377153323,1748796377229171,'n',n,75.85,65.42
1748796377245849,1748796377328182,'b',b,82.33,16.68
1748796377369888,1748796377440227,'n',n,70.34,41.71
1748796377504842,1748796377589883,'m',m,85.04,64.62
1748796377755220,1748796377853391,'r',r,98.17,165.34
1748796377874406,1748796377942942,'j',j,68.54,21.02
1748796378023611,1748796378093847,'u',u,70.24,80.67
1748796378172208,1748796378253003,'j',j,80.79,78.36
1748796378363190,1748796378421170,'n',n,57.98,110.19
1748796378484102,1748796378549823,'j',j,65.72,62.93
1748796378698575,1748796378759223,'y',y,60.65,148.75
1748796378855172,1748796378912718,'t',t,57.55,95.95
1748796378951426,1748796379010421,'j',j,59.0,38.71
1748796379125327,1748796379221324,"','",",",96.0,114.91
1748796379239213,1748796379324870,'s',s,85.66,17.89
1748796379461637,1748796379542549,'x',x,80.91,136.77
1748796379649020,1748796379741521,'y',y,92.5,106.47
1748796379770565,1748796379829979,'j',j,59.41,29.04
1748796379908319,1748796379980932,'u',u,72.61,78.34
1748796380045462,1748796380139205,'j',j,93.74,64.53
1748796381476947,1748796381544708,'g',g,67.76,1337.74
1748796381561512,1748796381626728,'j',j,65.22,16.8
1748796381644558,1748796381729004,'g',g,84.45,17.83
1748796381716642,1748796381782847,'h',h,66.21,-12.36
1748796382014079,1748796382072715,"','",",",58.64,231.23
1748796382587850,1748796382657472,'j',j,69.62,515.14
1748796382773083,1748796382849940,"','",",",76.86,115.61
1748796383044714,1748796383171975,'j',j,127.26,194.77
1748796383329720,1748796383406795,'d',d,77.08,157.75
1748796383528540,1748796383599081,'f',f,70.54,121.74
1748796383656051,1748796383715163,'n',n,59.11,56.97
1748796383789016,1748796383883365,'m',m,94.35,73.85
1748796384276261,1748796384353140,'c',c,76.88,392.9
1748796384470824,1748796384540218,'t',t,69.39,117.68
1748796384573289,1748796384653634,"','",",",80.34,33.07
1748796384655966,1748796384771928,'z',z,115.96,2.33
1748796384945004,1748796385034592,'d',d,89.59,173.08
1748796385192897,1748796385275758,'y',y,82.86,158.3
1748796385297080,1748796385371681,'j',j,74.6,21.32
1748796385438208,1748796385520969,'d',d,82.76,66.53
1748796385522244,1748796385589365,'j',j,67.12,1.28
1748796385683566,1748796385754488,'t',t,70.92,94.2
1748796386215575,1748796386303205,'q',q,87.63,461.09
1748796386673507,1748796386721132,'h',h,47.63,370.3
1748796386812307,1748796386884784,'j',j,72.48,91.17
1748796386972647,1748796387062707,'k',k,90.06,87.86
1748796387065321,1748796387134220,'b',b,68.9,2.61
1748796387578854,1748796387644549,'r',r,65.69,444.63
1748796387646980,1748796387698184,'j',j,51.2,2.43
1748796387756835,1748796387824827,'u',u,67.99,58.65
1748796387947374,1748796387997687,'l',l,50.31,122.55
1748796388038740,1748796388102653,'f',f,63.91,41.05
1748796389511904,1748796389602472,'l',l,90.57,1409.25
1748796389930455,1748796390007134,'j',j,76.68,327.98
1748796390673420,1748796390764904,'f',f,91.48,666.29
1748796390912892,1748796390983444,'j',j,70.55,147.99
1748796391092187,1748796391146182,'y',y,54.0,108.74
1748796391752813,1748796391839825,'d',d,87.01,606.63
1748796391950930,1748796392001331,'t',t,50.4,111.1
1748796392033033,1748796392121742,'h',h,88.71,31.7
1748796392212674,1748796392327598,'y',y,114.92,90.93
1748796392348189,1748796392427195,'e',e,79.01,20.59
1748796392456894,1748796392522839,'n',n,65.94,29.7
1748796392952062,1748796393055565,'k',k,103.5,429.22
1748796393044005,1748796393168942,'c',c,124.94,-11.56
1748796393115502,1748796393236103,'z',z,120.6,-53.44
1748796393863004,1748796393936172,'l',l,73.17,626.9
1748796394044461,1748796394123074,'j',j,78.61,108.29
1748796394163541,1748796394245343,'v',v,81.8,40.47
1748796394259679,1748796394341262,'j',j,81.58,14.34
1748796394344246,1748796394440026,'q',q,95.78,2.98
1748796394691122,1748796394756111,'n',n,64.99,251.1
1748796394826476,1748796394913878,'j',j,87.4,70.36
1748796395212132,1748796395324518,'e',e,112.39,298.25
1748796395442844,1748796395555828,'d',d,112.98,118.33
1748796395674739,1748796395742351,'b',b,67.61,118.91
1748796395784485,1748796395858213,'l',l,73.73,42.13
1748796395896378,1748796395962620,'t',t,66.24,38.17
1748796395981521,1748796396059493,'k',k,77.97,18.9
1748796396954502,1748796397025938,'c',c,71.44,895.01
1748796397141906,1748796397224792,'d',d,82.89,115.97
1748796397261399,1748796397330247,'j',j,68.85,36.61
1748796397332336,1748796397437594,'q',q,105.26,2.09
1748796397734647,1748796397814560,'l',l,79.91,297.05
1748796397904903,1748796397974078,'j',j,69.17,90.34
1748796397998024,1748796398086456,'v',v,88.43,23.95
1748796398350623,1748796398408490,'n',n,57.87,264.17
1748796398430310,1748796398495679,'f',f,65.37,21.82
1748796398585550,1748796398677991,'r',r,92.44,89.87
1748796398739184,1748796398797914,'b',b,58.73,61.19
1748796398834525,1748796398867985,'t',t,33.46,36.61
1748796399339307,1748796399429142,'v',v,89.83,471.32
1748796401260582,1748796401378877,'r',r,118.29,1831.44
1748796401532246,1748796401628291,'f',f,96.05,153.37
1748796401735676,1748796401801744,'r',r,66.07,107.39
1748796401841955,1748796401912757,'b',b,70.8,40.21
1748796402058263,1748796402078009,'v',v,19.75,145.51
1748796402420066,1748796402495646,'y',y,75.58,342.06
1748796403422883,1748796403520879,'b',b,98.0,927.24
1748796403631927,1748796403688804,'r',r,56.88,111.05
1748796403714132,1748796403774444,'j',j,60.31,25.33
1748796403848225,1748796403937721,'u',u,89.5,73.78
1748796404053175,1748796404131251,'l',l,78.08,115.45
1748796404178627,1748796404213484,'f',f,34.86,47.38
1748796404577370,1748796404669172,'t',t,91.8,363.89
1748796404708565,1748796404740270,'u',u,31.7,39.39
1748796404833166,1748796404926202,'j',j,93.04,92.9
1748796405099482,1748796405173560,'y',y,74.08,173.28
1748796405248848,1748796405344773,'t',t,95.93,75.29
1748796405711595,1748796405800673,'d',d,89.08,366.82
1748796405890049,1748796405979112,'b',b,89.06,89.38
1748796406001691,1748796406100666,'l',l,98.97,22.58
1748796406118347,1748796406199029,'t',t,80.68,17.68
1748796406212549,1748796406271436,'k',k,58.89,13.52
1748796407027243,1748796407083391,'n',n,56.15,755.81
1748796407120867,1748796407190581,'t',t,69.71,37.48
1748796407370686,1748796407446166,'g',g,75.48,180.11
1748796407469060,1748796407538759,'k',k,69.7,22.89
1748796407600298,1748796407692729,'s',s,92.43,61.54
1748796407816364,1748796407880029,'v',v,63.67,123.64
1748796408112396,1748796408189228,'?',?,76.83,232.37
1748796408367737,1748796408465972,'e',e,98.23,178.51
1748796408978441,1748796409057007,'.',.,78.57,512.47
1748796409264583,1748796409327943,'n',n,63.36,207.58
1748796409413780,1748796409487867,'y',y,74.09,85.84
1748796409596436,1748796409698355,'s',s,101.92,108.57
1748796409862631,1748796409921663,'b',b,59.03,164.28
1748796410661489,1748796410734378,'v',v,72.89,739.83
1748796412681657,1748796412735666,'?',?,54.01,1947.28
1748796428649037,1748796428758100,'g',g,109.06,15913.37
1748796428704270,1748796428763970,'j',j,59.7,-53.83
1748796428885070,1748796428942021,'k',k,56.95,121.1
1748796428950774,1748796429023516,'y',y,72.74,8.75
1748796429406515,1748796429510575,'s',s,104.06,383.0
1748796429608053,1748796429678935,'v',v,70.88,97.48
1748796430343901,1748796430425970,'d',d,82.07,664.97
1748796430482420,1748796430543282,'j',j,60.86,56.45
1748796430702383,1748796430774249,'c',c,71.87,159.1
1748796430890274,1748796430971025,'g',g,80.75,116.02
1748796431010778,1748796431074552,'j',j,63.77,39.75
1748796431164869,1748796431258028,'v',v,93.16,90.32
1748796431362982,1748796431443478,'b',b,80.5,104.95
1748796431562841,1748796431634534,'y',y,71.69,119.36
1748796431744789,1748796431845749,'f',f,100.96,110.26
1748796432007789,1748796432081409,'y',y,73.62,162.04
1748796432147052,1748796432211684,'b',b,64.63,65.64
1748796432237701,1748796432308329,'q',q,70.63,26.02
1748796432727099,1748796432805436,'b',b,78.34,418.77
1748796433046078,1748796433120164,'y',y,74.09,240.64
1748796433258680,1748796433314123,'f',f,55.44,138.52
1748796433374315,1748796433482164,'l',l,107.85,60.19
1748796433484975,1748796433553707,'t',t,68.73,2.81
