timestamp_press,timestamp_release,key_code,key_char,hold_time,latency
1748765995558423,1748765995680142,'ь',ь,121.72,52.43
1748765996401091,1748765996477241,'д',д,76.15,720.95
1748765996506898,1748765996573367,'а',а,66.47,29.66
1748765996610114,1748765996675046,'т',т,64.93,36.75
1748765996698330,1748765996766414,'а',а,68.08,23.28
1748765996872994,1748765996962105,'с',с,89.11,106.58
1748765997077033,1748765997170812,'е',е,93.78,114.93
1748765997186979,1748765997259984,'т',т,73.0,16.17
1748765997552712,1748765997648422,'с',с,95.71,292.73
1748765999004655,1748765999086649,'с',с,81.99,1356.23
1748765999150125,1748765999197835,'и',и,47.71,63.48
1748765999306465,1748765999382070,'м',м,75.6,108.63
1748765999647958,1748765999727975,'в',в,80.02,265.89
1748765999756178,1748765999824182,'о',о,68.0,28.2
1748765999912398,1748765999993054,'л',л,80.66,88.22
1748766000035034,1748766000115253,'а',а,80.22,41.98
1748766000244297,1748766000326316,'м',м,82.02,129.04
1748766000430800,1748766000498815,'и',и,68.02,104.48
1748766000656650,1748766000743004,'и',и,86.35,157.83
1748766000916277,1748766000985284,'в',в,69.01,173.27
1748766001038294,1748766001104318,'р',р,66.02,53.01
1748766001120312,1748766001186784,'е',е,66.47,15.99
1748766001319167,1748766001404043,'м',м,84.88,132.38
1748766001506677,1748766001589236,'е',е,82.56,102.63
1748766001682814,1748766001759752,'н',н,76.94,93.58
1748766001837311,1748766001919731,'н',н,82.42,77.56
1748766002039562,1748766002139983,'ы',ы,100.42,119.83
1748766002301671,1748766002355499,'м',м,53.83,161.69
1748766002759162,1748766002838882,'и',и,79.72,403.66
1748766003806226,1748766003876743,'м',м,70.52,967.34
1748766003997784,1748766004076343,'е',е,78.56,121.04
1748766004091798,1748766004169593,'т',т,77.79,15.45
1748766004190335,1748766004284174,'к',к,93.84,20.74
1748766004377219,1748766004455092,'а',а,77.87,93.04
1748766004608199,1748766004688664,'м',м,80.47,153.11
1748766004806408,1748766004850750,'и',и,44.34,117.74
1748766004993738,1748766005057676,'п',п,63.94,142.99
1748766005085389,1748766005143875,'о',о,58.49,27.71
1748766005517567,1748766005638066,'э',э,120.5,373.69
1748766005766637,1748766005839518,'т',т,72.88,128.57
1748766005885034,1748766005954648,'о',о,69.61,45.52
1748766006023845,1748766006149398,'м',м,125.55,69.2
1748766006122389,1748766006238416,'у',у,116.03,-27.01
1748766006424432,1748766006506970,'я',я,82.54,186.02
1748766006649296,1748766006736186,'т',т,86.89,142.33
1748766006738543,1748766006798588,'е',е,60.05,2.36
1748766006851226,1748766006931241,'б',б,80.01,52.64
1748766006945244,1748766006998256,'е',е,53.01,14.0
1748766007287320,1748766007376315,'б',б,89.0,289.06
1748766007457804,1748766007528227,'у',у,70.42,81.49
1748766007550680,1748766007637038,'д',д,86.36,22.45
1748766007688706,1748766007780327,'у',у,91.62,51.67
1748766008187117,1748766008269289,'с',с,82.17,406.79
1748766008405603,1748766008479886,'е',е,74.28,136.31
1748766008459715,1748766008570711,'й',й,111.0,-20.17
1748766008739028,1748766008891670,'ч',ч,152.64,168.32
1748766008869668,1748766008942681,'а',а,73.01,-22.0
1748766009063708,1748766009138459,'с',с,74.75,121.03
1748766009368487,1748766009428190,'ч',ч,59.7,230.03
1748766009566845,1748766009627417,'о',о,60.57,138.65
1748766009983722,1748766010052993,'т',т,69.27,356.3
1748766010091842,1748766010149042,'о',о,57.2,38.85
1748766010307830,1748766010374845,'б',б,67.02,158.79
1748766011837626,1748766011938941,'н',н,101.31,1462.78
1748766012137993,1748766012229949,'и',и,91.96,199.05
1748766012384132,1748766012460662,'б',б,76.53,154.18
1748766012836501,1748766012913042,'у',у,76.54,375.84
1748766013010046,1748766013062058,'д',д,52.01,97.0
1748766013177952,1748766013280285,'ь',ь,102.33,115.89
1748766014026387,1748766014066501,'о',о,40.11,746.1
1748766014153148,1748766014210464,'о',о,57.32,86.65
1748766014294354,1748766014350939,'о',о,56.59,83.89
1748766014451957,1748766014590988,'ч',ч,139.03,101.02
1748766014576985,1748766014650115,'е',е,73.13,-14.0
1748766014761583,1748766014853515,'н',н,91.93,111.47
1748766015905117,1748766015994872,'ь',ь,89.76,1051.6
1748766016227267,1748766016284161,'р',р,56.89,232.39
1748766016328769,1748766016411202,'а',а,82.43,44.61
1748766016585514,1748766016670533,'з',з,85.02,174.31
1748766016757151,1748766016818276,'в',в,61.12,86.62
1748766016955709,1748766017035629,'е',е,79.92,137.43
1748766017065030,1748766017115002,'р',р,49.97,29.4
1748766017171759,1748766017277598,'н',н,105.84,56.76
1748766017305714,1748766017404657,'у',у,98.94,28.12
1748766017435657,1748766017506686,'т',т,71.03,31.0
1748766017579895,1748766017700556,'ь',ь,120.66,73.21
1748766018708948,1748766018797185,'о',о,88.24,1008.39
1748766019339362,1748766019419887,'п',п,80.52,542.18
1748766019545664,1748766019593583,'и',и,47.92,125.78
1748766019823873,1748766019859310,'с',с,35.44,230.29
1748766019995758,1748766020070913,'а',а,75.15,136.45
1748766020093187,1748766020160526,'т',т,67.34,22.27
1748766020211687,1748766020317260,'ь',ь,105.57,51.16
1748766020418122,1748766020528247,'а',а,110.12,100.86
1748766020662282,1748766020728178,'т',т,65.9,134.04
1748766020772891,1748766020860014,'ы',ы,87.12,44.71
1748766021059057,1748766021162088,'б',б,103.03,199.04
1748766021209425,1748766021277850,'у',у,68.42,47.34
1748766021333438,1748766021385311,'д',д,51.87,55.59
1748766021476072,1748766021548764,'е',е,72.69,90.76
1748766021578771,1748766021629784,'ш',ш,51.01,30.01
1748766021744014,1748766021843998,'ь',ь,99.98,114.23
1748766023417821,1748766023512372,'э',э,94.55,1573.82
1748766023612861,1748766023680762,'т',т,67.9,100.49
1748766023707414,1748766023773615,'о',о,66.2,26.65
1748766024199960,1748766024299223,'ч',ч,99.26,426.34
1748766024333881,1748766024426877,'и',и,93.0,34.66
1748766024566729,1748766024653638,'т',т,86.91,139.85
1748766024753602,1748766024823612,'т',т,70.01,99.96
1748766025343025,1748766025425043,'а',а,82.02,519.41
1748766025449049,1748766025520068,'т',т,71.02,24.01
1748766025591267,1748766025724247,'ь',ь,132.98,71.2
1748766025826764,1748766025926675,'к',к,99.91,102.52
1748766026040701,1748766026103418,'а',а,62.72,114.03
1748766026218892,1748766026288442,'к',к,69.55,115.47
1748766026573060,1748766026663184,'п',п,90.12,284.62
1748766026714952,1748766026793630,'р',р,78.68,51.77
1748766026859950,1748766026958297,'о',о,98.35,66.32
1748766027256941,1748766027316944,'с',с,60.0,298.64
1748766027578791,1748766027606330,'н',н,27.54,261.85
1748766027740590,1748766027829238,'е',е,88.65,134.26
1748766027897860,1748766027954474,'ш',ш,56.61,68.62
1748766028081073,1748766028184983,'ь',ь,103.91,126.6
1748766028258090,1748766028408202,'с',с,150.11,73.11
1748766028371257,1748766028478145,'я',я,106.89,-36.94
1748766030304844,1748766030427489,'ы',ы,122.65,1826.7
1748766016757151,1748766034973723,'в',в,18216.57,-13670.34
1748766035166092,1748766035259483,'о',о,93.39,192.37
1748766035450654,1748766035548374,'б',б,97.72,191.17
1748766035709660,1748766035810279,'щ',щ,100.62,161.29
1748766035813496,1748766035897829,'е',е,84.33,3.22
1748766036057349,1748766036149802,'м',м,92.45,159.52
1748766036601663,1748766036700174,'я',я,98.51,451.86
1748766037006565,1748766037082240,'в',в,75.67,306.39
